link,name,ingredients,eng_ingredients
https://www.kwestiasmaku.com//pasta/makaron_muszle/makaron_muszle_z_grillowanymi_warzywami/przepis.html,Muszle nadziewane grillowanymi warzywami i mozzarellą,1/2 cukinii,1/2 zucchini
https://www.kwestiasmaku.com//pasta/makaron_muszle/makaron_muszle_z_grillowanymi_warzywami/przepis.html,Muszle nadziewane grillowanymi warzywami i mozzarellą,1 kulka białej mozzarelli,1 ball of white mozzarella
https://www.kwestiasmaku.com//pasta/makaron_muszle/makaron_muszle_z_grillowanymi_warzywami/przepis.html,Muszle nadziewane grillowanymi warzywami i mozzarellą,100 g sera koziego w roladce lub sera feta,100 g goat cheese in rolls or feta cheese
https://www.kwestiasmaku.com//pasta/makaron_muszle/makaron_muszle_z_grillowanymi_warzywami/przepis.html,Muszle nadziewane grillowanymi warzywami i mozzarellą,2 pełne łyżki mascarpone,2 full tablespoons mascarpone
https://www.kwestiasmaku.com//pasta/makaron_muszle/makaron_muszle_z_grillowanymi_warzywami/przepis.html,Muszle nadziewane grillowanymi warzywami i mozzarellą,oliwa extra vergine,extra vergine oil
https://www.kwestiasmaku.com//pasta/makaron_muszle/makaron_muszle_z_grillowanymi_warzywami/przepis.html,Muszle nadziewane grillowanymi warzywami i mozzarellą,"sól, świeżo zmielony czarny pieprz, suszone oregano","salt, freshly ground black pepper, dried oregano"
https://www.kwestiasmaku.com//pasta/makaron_muszle/makaron_muszle_z_grillowanymi_warzywami/przepis.html,Muszle nadziewane grillowanymi warzywami i mozzarellą,5 pomidorków koktajlowych (opcjonalnie),5 cocktail tomatoes (optional)
https://www.kwestiasmaku.com//pasta/makaron_muszle/makaron_muszle_z_grillowanymi_warzywami/przepis.html,Muszle nadziewane grillowanymi warzywami i mozzarellą,"1 puszka pomidorów, pokrojonych i bez skórek (pelati)","1 can of tomatoes, sliced and without peel (pelati)"
https://www.kwestiasmaku.com//pasta/makaron_muszle/makaron_muszle_z_grillowanymi_warzywami/przepis.html,Muszle nadziewane grillowanymi warzywami i mozzarellą,"1 szklanka (250 ml) sosu pomidorowego (przecieru, passaty)","1 glass (250 ml) of tomato sauce ( puree, passionate)"
https://www.kwestiasmaku.com//pasta/makaron_muszle/makaron_muszle_z_grillowanymi_warzywami/przepis.html,Muszle nadziewane grillowanymi warzywami i mozzarellą,1 łyżeczka suszonego oregano,1 teaspoon dried oregano
https://www.kwestiasmaku.com//pasta/makaron_muszle/makaron_muszle_z_grillowanymi_warzywami/przepis.html,Muszle nadziewane grillowanymi warzywami i mozzarellą,sól morska i świeżo zmielony czarny pieprz,sea salt and freshly ground black pepper
https://www.kwestiasmaku.com//pasta/makaron_muszle/makaron_muszle_z_grillowanymi_warzywami/przepis.html,Muszle nadziewane grillowanymi warzywami i mozzarellą,1 łyżka oliwy extra vergine,1 tablespoon extra vergine oil
https://www.kwestiasmaku.com//kuchnia_polska/zupy/zupa_pomidorowa_dla_dzieci/przepis.html,Zupa krem pomidorowa z dodatkiem jabłka,2 łyżki masła,2 tablespoons butter
https://www.kwestiasmaku.com//kuchnia_polska/zupy/zupa_pomidorowa_dla_dzieci/przepis.html,Zupa krem pomidorowa z dodatkiem jabłka,1 łyżka oliwy z oliwek,1 spoon of olive oil
https://www.kwestiasmaku.com//kuchnia_polska/zupy/zupa_pomidorowa_dla_dzieci/przepis.html,Zupa krem pomidorowa z dodatkiem jabłka,1 mała cebula,1 small onion
https://www.kwestiasmaku.com//kuchnia_polska/zupy/zupa_pomidorowa_dla_dzieci/przepis.html,Zupa krem pomidorowa z dodatkiem jabłka,1 marchewka,1 carrot
https://www.kwestiasmaku.com//kuchnia_polska/zupy/zupa_pomidorowa_dla_dzieci/przepis.html,Zupa krem pomidorowa z dodatkiem jabłka,1/2 czerwonej papryki,1/2 red peppers
https://www.kwestiasmaku.com//kuchnia_polska/zupy/zupa_pomidorowa_dla_dzieci/przepis.html,Zupa krem pomidorowa z dodatkiem jabłka,1 puszka obranych pomidorów,1 can of peeled tomatoes
https://www.kwestiasmaku.com//kuchnia_polska/zupy/zupa_pomidorowa_dla_dzieci/przepis.html,Zupa krem pomidorowa z dodatkiem jabłka,1 szklanka sosu pomidorowego (passaty z kartonu lub butelki),1 glass of tomato sauce (cart or bottle passats)
https://www.kwestiasmaku.com//kuchnia_polska/zupy/zupa_pomidorowa_dla_dzieci/przepis.html,Zupa krem pomidorowa z dodatkiem jabłka,500 ml bulionu jarzynowego,500 ml vegetable broth
https://www.kwestiasmaku.com//kuchnia_polska/zupy/zupa_pomidorowa_dla_dzieci/przepis.html,Zupa krem pomidorowa z dodatkiem jabłka,1/2 jabłka,1/2 apples
https://www.kwestiasmaku.com//kuchnia_polska/zupy/zupa_pomidorowa_dla_dzieci/przepis.html,Zupa krem pomidorowa z dodatkiem jabłka,sól morska i świeżo zmielony czarny pieprz,sea salt and freshly ground black pepper
https://www.kwestiasmaku.com//kuchnia_polska/zupy/zupa_pomidorowa_dla_dzieci/przepis.html,Zupa krem pomidorowa z dodatkiem jabłka,1/4 szklanki śmietanki kremowej 30%,1/4 cup cream 30%
https://www.kwestiasmaku.com//kuchnia_polska/zupy/zupa_pomidorowa_dla_dzieci/przepis.html,Zupa krem pomidorowa z dodatkiem jabłka,"drobny makaron w kształcie gwiazdek lub ryż, grzanki, bagietka","fine pasta in the shape of stars or rice, toast, baguette"
https://www.kwestiasmaku.com//kuchnia_orientu/zupa_rybna_z_woka/przepis.html,"Rosół orientalny z łososiem, makaronem i szpinakiem",300 g filetów ryby np. łososia i dorsza,300 g fish fillets e.g. salmon and cod
https://www.kwestiasmaku.com//kuchnia_orientu/zupa_rybna_z_woka/przepis.html,"Rosół orientalny z łososiem, makaronem i szpinakiem",2 łyżeczki oleju sezamowego,2 teaspoons sesame oil
https://www.kwestiasmaku.com//kuchnia_orientu/zupa_rybna_z_woka/przepis.html,"Rosół orientalny z łososiem, makaronem i szpinakiem",700 ml bulionu jarzynowego,700 ml of vegetable broth
https://www.kwestiasmaku.com//kuchnia_orientu/zupa_rybna_z_woka/przepis.html,"Rosół orientalny z łososiem, makaronem i szpinakiem",2 łyżeczki startego świeżego imbiru,2 teaspoons of fresh ginger
https://www.kwestiasmaku.com//kuchnia_orientu/zupa_rybna_z_woka/przepis.html,"Rosół orientalny z łososiem, makaronem i szpinakiem",1/2 łyżeczki płatków chillli lub 3 plasterki świeżej papryczki,1/2 teaspoons of chilli flakes or 3 slices of fresh peppers
https://www.kwestiasmaku.com//kuchnia_orientu/zupa_rybna_z_woka/przepis.html,"Rosół orientalny z łososiem, makaronem i szpinakiem",3 łyżki sosu sojowego,3 tablespoons soy sauce
https://www.kwestiasmaku.com//kuchnia_orientu/zupa_rybna_z_woka/przepis.html,"Rosół orientalny z łososiem, makaronem i szpinakiem",50 g makaronu do dań z woka (np. jajecznego do potraw Chow Mein),50 g noodles for wok dishes (e.g. egg to Chow Mein dishes)
https://www.kwestiasmaku.com//kuchnia_orientu/zupa_rybna_z_woka/przepis.html,"Rosół orientalny z łososiem, makaronem i szpinakiem",ok. 80 g szpinaku,approx. 80 g spinach
https://www.kwestiasmaku.com//kuchnia_orientu/zupa_rybna_z_woka/przepis.html,"Rosół orientalny z łososiem, makaronem i szpinakiem","opcjonalnie: 1/4 szklanki wina ryżowego, sake lub zwykłego białego wina oraz natka pietruszki lub kolendra","optional: 1/4 glass of rice wine, sake or plain white wine and parsley or coriander"
https://www.kwestiasmaku.com//kuchnia_wloska/ryba_z_borowikami_krewetkami/przepis.html,Ryba pieczona z pomidorkami koktajlowymi,"2 świeże ryby wypatroszone, oczyszczone i oskrobane z łusek (np. barramundi, pstrąg, okoń, dorsz, dorada), każda o wadze około 350 g","2 fresh fish drawn, cleaned and scraped from shell (e.g. barramundi, trout, perch, cod, cod), each weighing approximately 350 g"
https://www.kwestiasmaku.com//kuchnia_wloska/ryba_z_borowikami_krewetkami/przepis.html,Ryba pieczona z pomidorkami koktajlowymi,2 ząbki czosnku w łupinkach,2 garlic teeth in shell
https://www.kwestiasmaku.com//kuchnia_wloska/ryba_z_borowikami_krewetkami/przepis.html,Ryba pieczona z pomidorkami koktajlowymi,2 gałązki rozmarynu,2 branches of rosemary
https://www.kwestiasmaku.com//kuchnia_wloska/ryba_z_borowikami_krewetkami/przepis.html,Ryba pieczona z pomidorkami koktajlowymi,4 średnie borowiki (świeże lub mrożone),4 medium worms (fresh or frozen)
https://www.kwestiasmaku.com//kuchnia_wloska/ryba_z_borowikami_krewetkami/przepis.html,Ryba pieczona z pomidorkami koktajlowymi,8 obranych krewetek (świeże lub mrożone),8 selected shrimps (fresh or frozen)
https://www.kwestiasmaku.com//kuchnia_wloska/ryba_z_borowikami_krewetkami/przepis.html,Ryba pieczona z pomidorkami koktajlowymi,8 pomidorków koktajlowych,8 cocktail tomatoes
https://www.kwestiasmaku.com//kuchnia_wloska/ryba_z_borowikami_krewetkami/przepis.html,Ryba pieczona z pomidorkami koktajlowymi,2 łyżki posiekanej natki pietruszki,2 tablespoons chopped parsley
https://www.kwestiasmaku.com//kuchnia_wloska/ryba_z_borowikami_krewetkami/przepis.html,Ryba pieczona z pomidorkami koktajlowymi,oliwa z oliwek extra vergine,extra vergine olive oil
https://www.kwestiasmaku.com//kuchnia_wloska/ryba_z_borowikami_krewetkami/przepis.html,Ryba pieczona z pomidorkami koktajlowymi,"sól morska i świeżo zmielony czarny pieprz, szczypta cukru","sea salt and freshly ground black pepper, a pinch of sugar"
https://www.kwestiasmaku.com//kuchnia_wloska/ryba_z_borowikami_krewetkami/przepis.html,Ryba pieczona z pomidorkami koktajlowymi,folia aluminiowa,aluminium foil
https://www.kwestiasmaku.com//kuchnia_wloska/ryba_z_borowikami_krewetkami/przepis.html,Ryba pieczona z pomidorkami koktajlowymi,dwa mniejsze lub jedno duże naczynie żaroodporne,two smaller or one large heat-resistant vessel
https://www.kwestiasmaku.com//kuchnia_polska/placki/racuchy_z_maki_razowej/przepis.html,Racuchy z mąki razowej,1 i 3/4 szklanki wody lub mleka (w temperaturze pokojowej),1 and 3/4 cups of water or milk (at room temperature)
https://www.kwestiasmaku.com//kuchnia_polska/placki/racuchy_z_maki_razowej/przepis.html,Racuchy z mąki razowej,2 łyżeczki miodu,2 teaspoons honey
https://www.kwestiasmaku.com//kuchnia_polska/placki/racuchy_z_maki_razowej/przepis.html,Racuchy z mąki razowej,1 łyżka oleju roślinnego lub oliwy z oliwek,1 spoonful of vegetable oil or olive oil
https://www.kwestiasmaku.com//kuchnia_polska/placki/racuchy_z_maki_razowej/przepis.html,Racuchy z mąki razowej,1 i 1/3 szklanki mąki pszennej,1 and 1/3 glass of wheat flour
https://www.kwestiasmaku.com//kuchnia_polska/placki/racuchy_z_maki_razowej/przepis.html,Racuchy z mąki razowej,1 i 1/3 szklanki mąki pszennej razowej,1 and 1/3 cups of wheat powder
https://www.kwestiasmaku.com//kuchnia_polska/placki/racuchy_z_maki_razowej/przepis.html,Racuchy z mąki razowej,1/2 łyżeczki soli morskiej,1/2 teaspoons of sea salt
https://www.kwestiasmaku.com//kuchnia_polska/placki/racuchy_z_maki_razowej/przepis.html,Racuchy z mąki razowej,2 łyżeczki suszonych drożdży instant,2 teaspoons dried yeast instant
https://www.kwestiasmaku.com//kuchnia_polska/placki/racuchy_z_maki_razowej/przepis.html,Racuchy z mąki razowej,1/4 łyżeczki sody oczyszczonej + 3 łyżki ciepłej wody,1/4 teaspoon baking soda + 3 teaspoons hot water
https://www.kwestiasmaku.com//kuchnia_polska/placki/racuchy_z_maki_razowej/przepis.html,Racuchy z mąki razowej,"olej do smażenia (np. arachidowy, słonecznikowy)","frying oil (e.g. peanut, sunflower)"
https://www.kwestiasmaku.com//kuchnia_polska/placki/racuchy_z_maki_razowej/przepis.html,Racuchy z mąki razowej,syrop klonowy do podania (cukier puder lub inny ulubiony dodatek),Maple syrup to be administered (puff sugar or other favorite additive)
https://www.kwestiasmaku.com//kuchnia_polska/wolowina/burrito_meksykanskie_z_wolowina/przepis.html,Burrito z chili con carne,4 placki tortilli (gotowe lub domowe pszenne / razowe),4 tortilla pies (ready or homemade wheat/lettle)
https://www.kwestiasmaku.com//kuchnia_polska/wolowina/burrito_meksykanskie_z_wolowina/przepis.html,Burrito z chili con carne,chili con carne,chili con carne
https://www.kwestiasmaku.com//kuchnia_polska/wolowina/burrito_meksykanskie_z_wolowina/przepis.html,Burrito z chili con carne,1/2 szklanki tartego sera,1/2 cups of grated cheese
https://www.kwestiasmaku.com//kuchnia_polska/wolowina/burrito_meksykanskie_z_wolowina/przepis.html,Burrito z chili con carne,opcjonalnie: ryż (polecam ryż po meksykańsku),optional: rice (I recommend rice in Mexican)
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,150 g postekowanej wołowiny np. z udźca,150 g staked beef e.g. from leg
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,"80 g makaronu z kiełków fasoli mung (popularnie sojowego - białe, cieniutkie i przezroczyste nitki Vermicelli)","80 g mung bean sprouts pasta (popularly soy - white, thin and transparent threads of Vermicelli)"
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,4 suszone grzybki chińskie Mun,4 dried mushrooms Chinese Mun
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,1/2 łyżeczki przyprawy curry w proszku,1/2 teaspoons curry spice powder
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,1/2 łyżeczki kurkumy,1/2 teaspoons of turmeric
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,1/2 łyżeczki płatków chilli,1/2 teaspoons of chilli flakes
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,2 łyżki sosu rybnego,2 tablespoons of fish sauce
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,1 łyżka cukru,1 spoonful of sugar
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,2 łyżki oleju roślinnego,2 tablespoons vegetable oil
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,"2 ząbki czosnku, drobno posiekane","2 garlic teeth, finely chopped"
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,"1 cebula (pół drobno posiekanej i pół pokrojonej w ""piórka"")","1 onion (half finely chopped and half cut into ""pea"")"
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,1 gałązka trawy cytrynowej (biała część) bardzo drobno posiekana,1 twig lemon grass (white part) very finely chopped
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,3 łyżki mleka kokosowego,3 tablespoons coconut milk
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,"1 łyżka orzeszków ziemnych, zrumienionych i posiekanych","1 spoonful of groundnuts, browned and chopped"
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,1/2 łyżeczki drobno posiekanej pikantnej papryczki chilli,1/2 teaspoon of finely chopped spicy chili pepper
https://www.kwestiasmaku.com//kuchnia_orientu/makaron_z_wolowina_curry/przepis.html,Makaron po wietnamsku z wołowiną i kurkumą,sos sojowy do podania,soy sauce to be administered
https://www.kwestiasmaku.com//pasta/z_pomidorami/makaron_muszle_z_mozzarella/przepis.html,Muszle makaronowe zapiekane z mozzarellą w sosie pomidorowym,15 muszli makaronowych (conchiglioni),15 pasta shells (conchiglioni)
https://www.kwestiasmaku.com//pasta/z_pomidorami/makaron_muszle_z_mozzarella/przepis.html,Muszle makaronowe zapiekane z mozzarellą w sosie pomidorowym,1/2 kulki mozzarelli,1/2 mozzarella balls
https://www.kwestiasmaku.com//pasta/z_pomidorami/makaron_muszle_z_mozzarella/przepis.html,Muszle makaronowe zapiekane z mozzarellą w sosie pomidorowym,150 g serka ricotta (twarożku),150 g ricotta cheese (cotton cheese)
https://www.kwestiasmaku.com//pasta/z_pomidorami/makaron_muszle_z_mozzarella/przepis.html,Muszle makaronowe zapiekane z mozzarellą w sosie pomidorowym,2 pełne łyżki mascarpone,2 full tablespoons mascarpone
https://www.kwestiasmaku.com//pasta/z_pomidorami/makaron_muszle_z_mozzarella/przepis.html,Muszle makaronowe zapiekane z mozzarellą w sosie pomidorowym,1/3 szklanki tartego parmezanu,1/3 glass of grated parmesan
https://www.kwestiasmaku.com//pasta/z_pomidorami/makaron_muszle_z_mozzarella/przepis.html,Muszle makaronowe zapiekane z mozzarellą w sosie pomidorowym,1 małe białko jaja,1 small egg protein
https://www.kwestiasmaku.com//pasta/z_pomidorami/makaron_muszle_z_mozzarella/przepis.html,Muszle makaronowe zapiekane z mozzarellą w sosie pomidorowym,1 puszka (400 g) pomidorów bez skórek (pelati),1 can (400 g) of peeled tomatoes (pelati)
https://www.kwestiasmaku.com//pasta/z_pomidorami/makaron_muszle_z_mozzarella/przepis.html,Muszle makaronowe zapiekane z mozzarellą w sosie pomidorowym,"1/2 szklanki sosu pomidorowego (przecieru, passaty) lub bulionu","1/2 cups of tomato sauce ( puree, passionate) or broth"
https://www.kwestiasmaku.com//pasta/z_pomidorami/makaron_muszle_z_mozzarella/przepis.html,Muszle makaronowe zapiekane z mozzarellą w sosie pomidorowym,1 łyżeczka suszonego oregano lub suszonej bazylii,1 teaspoon dried oregano or dried basil
https://www.kwestiasmaku.com//pasta/z_pomidorami/makaron_muszle_z_mozzarella/przepis.html,Muszle makaronowe zapiekane z mozzarellą w sosie pomidorowym,"sól morska i świeżo zmielony czarny pieprz, cukier","sea salt and freshly ground black pepper, sugar"
https://www.kwestiasmaku.com//pasta/z_pomidorami/makaron_muszle_z_mozzarella/przepis.html,Muszle makaronowe zapiekane z mozzarellą w sosie pomidorowym,świeża bazylia,fresh basil
https://www.kwestiasmaku.com//pasta/z_pomidorami/makaron_muszle_z_mozzarella/przepis.html,Muszle makaronowe zapiekane z mozzarellą w sosie pomidorowym,oliwa extra vergine do polania,extra vergine oil for clearing
https://www.kwestiasmaku.com//zielony_srodek/pomidory/pomidorowa_z_mascarpone/przepis.html,Zupa krem pomidorowa z mascarpone i bazylią,1 łyżka oliwy z oliwek,1 spoon of olive oil
https://www.kwestiasmaku.com//zielony_srodek/pomidory/pomidorowa_z_mascarpone/przepis.html,Zupa krem pomidorowa z mascarpone i bazylią,1 mała cebula,1 small onion
https://www.kwestiasmaku.com//zielony_srodek/pomidory/pomidorowa_z_mascarpone/przepis.html,Zupa krem pomidorowa z mascarpone i bazylią,1 mały ząbek czosnku,1 small garlic tooth
https://www.kwestiasmaku.com//zielony_srodek/pomidory/pomidorowa_z_mascarpone/przepis.html,Zupa krem pomidorowa z mascarpone i bazylią,400 g obranych pomidorów z puszki,400 g of tinned tomatoes
